PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Missing_Cabin,DeckNum,Missing_Age,members,Pclass Sex,Pclass Age,Pclass SibSp,Pclass Parch,Pclass Fare,Pclass Embarked,Pclass Missing_Cabin,Pclass DeckNum,Pclass Missing_Age,Pclass members,Sex Age,Sex SibSp,Sex Parch,Sex Fare,Sex Embarked,Sex Missing_Cabin,Sex DeckNum,Sex Missing_Age,Sex members,Age SibSp,Age Parch,Age Fare,Age Embarked,Age Missing_Cabin,Age DeckNum,Age Missing_Age,Age members,SibSp Parch,SibSp Fare,SibSp Embarked,SibSp Missing_Cabin,SibSp DeckNum,SibSp Missing_Age,SibSp members,Parch Fare,Parch Embarked,Parch Missing_Cabin,Parch DeckNum,Parch Missing_Age,Parch members,Fare Embarked,Fare Missing_Cabin,Fare DeckNum,Fare Missing_Age,Fare members,Embarked Missing_Cabin,Embarked DeckNum,Embarked Missing_Age,Embarked members,Missing_Cabin DeckNum,Missing_Cabin Missing_Age,Missing_Cabin members,DeckNum Missing_Age,DeckNum members,Missing_Age members,Survived
708,1.0,0.0,42.0,0.0,0.0,26.2875,2.0,0.0,4.0,0.0,1.0,0.0,42.0,0.0,0.0,26.2875,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.075,84.0,0.0,168.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.575,0.0,105.15,0.0,26.2875,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1
709,1.0,1.0,22.0,0.0,0.0,151.55,2.0,1.0,-1.0,0.0,4.0,1.0,22.0,0.0,0.0,151.55,2.0,1.0,-1.0,0.0,4.0,22.0,0.0,0.0,151.55,2.0,1.0,-1.0,0.0,4.0,0.0,0.0,3334.1000000000004,44.0,22.0,-22.0,0.0,88.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,303.1,151.55,-151.55,0.0,606.2,2.0,-2.0,0.0,8.0,-1.0,0.0,4.0,-0.0,-4.0,0.0,1
710,3.0,0.0,-1.0,1.0,1.0,15.2458,0.0,1.0,-1.0,1.0,2.0,0.0,-3.0,3.0,3.0,45.737399999999994,0.0,3.0,-3.0,3.0,6.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,-15.2458,-0.0,-1.0,1.0,-1.0,-2.0,1.0,15.2458,0.0,1.0,-1.0,1.0,2.0,15.2458,0.0,1.0,-1.0,1.0,2.0,0.0,15.2458,-15.2458,15.2458,30.4916,0.0,-0.0,0.0,0.0,-1.0,1.0,2.0,-1.0,-2.0,2.0,1
711,1.0,1.0,24.0,0.0,0.0,49.5042,0.0,0.0,2.0,0.0,1.0,1.0,24.0,0.0,0.0,49.5042,0.0,0.0,2.0,0.0,1.0,24.0,0.0,0.0,49.5042,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1188.1008,0.0,0.0,48.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0084,0.0,49.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
712,1.0,0.0,-1.0,0.0,0.0,26.55,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,26.55,2.0,0.0,2.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-26.55,-2.0,-0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,53.1,26.55,26.55,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0
713,1.0,0.0,48.0,1.0,0.0,52.0,2.0,0.0,2.0,0.0,2.0,0.0,48.0,1.0,0.0,52.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2496.0,96.0,0.0,96.0,0.0,96.0,0.0,52.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1
714,3.0,0.0,29.0,0.0,0.0,9.4833,2.0,1.0,-1.0,0.0,1.0,0.0,87.0,0.0,0.0,28.4499,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,275.0157,58.0,29.0,-29.0,0.0,29.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,18.9666,9.4833,-9.4833,0.0,9.4833,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
715,2.0,0.0,52.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,2.0,0.0,104.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,676.0,104.0,52.0,-52.0,0.0,104.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,26.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0
716,3.0,0.0,19.0,0.0,0.0,7.65,2.0,0.0,5.0,0.0,1.0,0.0,57.0,0.0,0.0,22.950000000000003,6.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.35,38.0,0.0,95.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,38.25,0.0,7.65,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0
717,1.0,1.0,38.0,0.0,0.0,227.525,0.0,0.0,2.0,0.0,4.0,1.0,38.0,0.0,0.0,227.525,0.0,0.0,2.0,0.0,4.0,38.0,0.0,0.0,227.525,0.0,0.0,2.0,0.0,4.0,0.0,0.0,8645.95,0.0,0.0,76.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.05,0.0,910.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1
718,2.0,1.0,27.0,0.0,0.0,10.5,2.0,0.0,4.0,0.0,1.0,2.0,54.0,0.0,0.0,21.0,4.0,0.0,8.0,0.0,2.0,27.0,0.0,0.0,10.5,2.0,0.0,4.0,0.0,1.0,0.0,0.0,283.5,54.0,0.0,108.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,10.5,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1
719,3.0,0.0,-1.0,0.0,0.0,15.5,1.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,46.5,3.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-15.5,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.5,15.5,-15.5,15.5,15.5,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
720,3.0,0.0,33.0,0.0,0.0,7.775,2.0,1.0,-1.0,0.0,1.0,0.0,99.0,0.0,0.0,23.325000000000003,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,256.575,66.0,33.0,-33.0,0.0,33.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.55,7.775,-7.775,0.0,7.775,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
721,2.0,1.0,6.0,0.0,1.0,33.0,2.0,1.0,-1.0,0.0,3.0,2.0,12.0,0.0,2.0,66.0,4.0,2.0,-2.0,0.0,6.0,6.0,0.0,1.0,33.0,2.0,1.0,-1.0,0.0,3.0,0.0,6.0,198.0,12.0,6.0,-6.0,0.0,18.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,33.0,2.0,1.0,-1.0,0.0,3.0,66.0,33.0,-33.0,0.0,99.0,2.0,-2.0,0.0,6.0,-1.0,0.0,3.0,-0.0,-3.0,0.0,1
722,3.0,0.0,17.0,1.0,0.0,7.0542,2.0,1.0,-1.0,0.0,1.0,0.0,51.0,3.0,0.0,21.162599999999998,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.0,0.0,119.92139999999999,34.0,17.0,-17.0,0.0,17.0,0.0,7.0542,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,14.1084,7.0542,-7.0542,0.0,7.0542,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
723,2.0,0.0,34.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,68.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,442.0,68.0,34.0,-34.0,0.0,34.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
724,2.0,0.0,50.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,100.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,650.0,100.0,50.0,-50.0,0.0,50.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
725,1.0,0.0,27.0,1.0,0.0,53.1,2.0,0.0,4.0,0.0,2.0,0.0,27.0,1.0,0.0,53.1,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1433.7,54.0,0.0,108.0,0.0,54.0,0.0,53.1,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,0.0,212.4,0.0,106.2,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1
726,3.0,0.0,20.0,0.0,0.0,8.6625,2.0,1.0,-1.0,0.0,1.0,0.0,60.0,0.0,0.0,25.987499999999997,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,173.25,40.0,20.0,-20.0,0.0,20.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.325,8.6625,-8.6625,0.0,8.6625,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
727,2.0,1.0,30.0,3.0,0.0,21.0,2.0,1.0,-1.0,0.0,2.0,2.0,60.0,6.0,0.0,42.0,4.0,2.0,-2.0,0.0,4.0,30.0,3.0,0.0,21.0,2.0,1.0,-1.0,0.0,2.0,90.0,0.0,630.0,60.0,30.0,-30.0,0.0,60.0,0.0,63.0,6.0,3.0,-3.0,0.0,6.0,0.0,0.0,0.0,-0.0,0.0,0.0,42.0,21.0,-21.0,0.0,42.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
728,3.0,1.0,-1.0,0.0,0.0,7.7375,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.2125,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.7375,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.7375,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.7375,7.7375,-7.7375,7.7375,7.7375,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
729,2.0,0.0,25.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,50.0,2.0,0.0,52.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,25.0,0.0,650.0,50.0,25.0,-25.0,0.0,25.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,26.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
730,3.0,1.0,25.0,1.0,0.0,7.925,2.0,1.0,-1.0,0.0,1.0,3.0,75.0,3.0,0.0,23.775,6.0,3.0,-3.0,0.0,3.0,25.0,1.0,0.0,7.925,2.0,1.0,-1.0,0.0,1.0,25.0,0.0,198.125,50.0,25.0,-25.0,0.0,25.0,0.0,7.925,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.85,7.925,-7.925,0.0,7.925,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
731,1.0,1.0,29.0,0.0,0.0,211.3375,2.0,0.0,1.0,0.0,3.0,1.0,29.0,0.0,0.0,211.3375,2.0,0.0,1.0,0.0,3.0,29.0,0.0,0.0,211.3375,2.0,0.0,1.0,0.0,3.0,0.0,0.0,6128.7875,58.0,0.0,29.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.675,0.0,211.3375,0.0,634.0125,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1
732,3.0,0.0,11.0,0.0,0.0,18.7875,0.0,1.0,-1.0,0.0,2.0,0.0,33.0,0.0,0.0,56.362500000000004,0.0,3.0,-3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,206.66250000000002,0.0,11.0,-11.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,18.7875,-18.7875,0.0,37.575,0.0,-0.0,0.0,0.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0
733,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-1.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,4.0,2.0,-2.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
734,2.0,0.0,23.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,46.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,299.0,46.0,23.0,-23.0,0.0,23.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
735,2.0,0.0,23.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,46.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,299.0,46.0,23.0,-23.0,0.0,23.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
736,3.0,0.0,28.5,0.0,0.0,16.1,2.0,1.0,-1.0,0.0,2.0,0.0,85.5,0.0,0.0,48.300000000000004,6.0,3.0,-3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,458.85,57.0,28.5,-28.5,0.0,57.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,32.2,16.1,-16.1,0.0,32.2,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0
737,3.0,1.0,48.0,1.0,3.0,34.375,2.0,1.0,-1.0,0.0,4.0,3.0,144.0,3.0,9.0,103.125,6.0,3.0,-3.0,0.0,12.0,48.0,1.0,3.0,34.375,2.0,1.0,-1.0,0.0,4.0,48.0,144.0,1650.0,96.0,48.0,-48.0,0.0,192.0,3.0,34.375,2.0,1.0,-1.0,0.0,4.0,103.125,6.0,3.0,-3.0,0.0,12.0,68.75,34.375,-34.375,0.0,137.5,2.0,-2.0,0.0,8.0,-1.0,0.0,4.0,-0.0,-4.0,0.0,0
738,1.0,0.0,35.0,0.0,0.0,512.3292,0.0,0.0,1.0,0.0,3.0,0.0,35.0,0.0,0.0,512.3292,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17931.522,0.0,0.0,35.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.3292,0.0,1536.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
739,3.0,0.0,-1.0,0.0,0.0,7.8958,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,23.6874,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.8958,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,7.8958,7.8958,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
740,3.0,0.0,-1.0,0.0,0.0,7.8958,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,23.6874,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.8958,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,7.8958,7.8958,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
741,1.0,0.0,-1.0,0.0,0.0,30.0,2.0,0.0,3.0,1.0,1.0,0.0,-1.0,0.0,0.0,30.0,2.0,0.0,3.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-30.0,-2.0,-0.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,90.0,30.0,30.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1
742,1.0,0.0,36.0,1.0,0.0,78.85,2.0,0.0,2.0,0.0,2.0,0.0,36.0,1.0,0.0,78.85,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2838.6,72.0,0.0,72.0,0.0,72.0,0.0,78.85,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7,0.0,157.7,0.0,157.7,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0
743,1.0,1.0,21.0,2.0,2.0,262.375,0.0,0.0,1.0,0.0,2.0,1.0,21.0,2.0,2.0,262.375,0.0,0.0,1.0,0.0,2.0,21.0,2.0,2.0,262.375,0.0,0.0,1.0,0.0,2.0,42.0,42.0,5509.875,0.0,0.0,21.0,0.0,42.0,4.0,524.75,0.0,0.0,2.0,0.0,4.0,524.75,0.0,0.0,2.0,0.0,4.0,0.0,0.0,262.375,0.0,524.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
744,3.0,0.0,24.0,1.0,0.0,16.1,2.0,1.0,-1.0,0.0,1.0,0.0,72.0,3.0,0.0,48.300000000000004,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,24.0,0.0,386.40000000000003,48.0,24.0,-24.0,0.0,24.0,0.0,16.1,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,32.2,16.1,-16.1,0.0,16.1,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
745,3.0,0.0,31.0,0.0,0.0,7.925,2.0,1.0,-1.0,0.0,1.0,0.0,93.0,0.0,0.0,23.775,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,245.67499999999998,62.0,31.0,-31.0,0.0,31.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.85,7.925,-7.925,0.0,7.925,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
746,1.0,0.0,70.0,1.0,1.0,71.0,2.0,0.0,1.0,0.0,2.0,0.0,70.0,1.0,1.0,71.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,4970.0,140.0,0.0,70.0,0.0,140.0,1.0,71.0,2.0,0.0,1.0,0.0,2.0,71.0,2.0,0.0,1.0,0.0,2.0,142.0,0.0,71.0,0.0,142.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0
747,3.0,0.0,16.0,1.0,1.0,20.25,2.0,1.0,-1.0,0.0,2.0,0.0,48.0,3.0,3.0,60.75,6.0,3.0,-3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.0,16.0,324.0,32.0,16.0,-16.0,0.0,32.0,1.0,20.25,2.0,1.0,-1.0,0.0,2.0,20.25,2.0,1.0,-1.0,0.0,2.0,40.5,20.25,-20.25,0.0,40.5,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0
748,2.0,1.0,30.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,2.0,60.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,30.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,390.0,60.0,30.0,-30.0,0.0,30.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
749,1.0,0.0,19.0,1.0,0.0,53.1,2.0,0.0,3.0,0.0,1.0,0.0,19.0,1.0,0.0,53.1,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1008.9,38.0,0.0,57.0,0.0,19.0,0.0,53.1,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,0.0,159.3,0.0,53.1,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0
750,3.0,0.0,31.0,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,0.0,93.0,0.0,0.0,23.25,3.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,240.25,31.0,31.0,-31.0,0.0,31.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,0.0,7.75,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
751,2.0,1.0,4.0,1.0,1.0,23.0,2.0,1.0,-1.0,0.0,1.0,2.0,8.0,2.0,2.0,46.0,4.0,2.0,-2.0,0.0,2.0,4.0,1.0,1.0,23.0,2.0,1.0,-1.0,0.0,1.0,4.0,4.0,92.0,8.0,4.0,-4.0,0.0,4.0,1.0,23.0,2.0,1.0,-1.0,0.0,1.0,23.0,2.0,1.0,-1.0,0.0,1.0,46.0,23.0,-23.0,0.0,23.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
752,3.0,0.0,6.0,0.0,1.0,12.475,2.0,0.0,4.0,0.0,2.0,0.0,18.0,0.0,3.0,37.425,6.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,74.85,12.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.475,2.0,0.0,4.0,0.0,2.0,24.95,0.0,49.9,0.0,24.95,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1
753,3.0,0.0,33.0,0.0,0.0,9.5,2.0,1.0,-1.0,0.0,1.0,0.0,99.0,0.0,0.0,28.5,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,313.5,66.0,33.0,-33.0,0.0,33.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,19.0,9.5,-9.5,0.0,9.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
754,3.0,0.0,23.0,0.0,0.0,7.8958,2.0,1.0,-1.0,0.0,1.0,0.0,69.0,0.0,0.0,23.6874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,181.60340000000002,46.0,23.0,-23.0,0.0,23.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,0.0,7.8958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
755,2.0,1.0,48.0,1.0,2.0,65.0,2.0,1.0,-1.0,0.0,2.0,2.0,96.0,2.0,4.0,130.0,4.0,2.0,-2.0,0.0,4.0,48.0,1.0,2.0,65.0,2.0,1.0,-1.0,0.0,2.0,48.0,96.0,3120.0,96.0,48.0,-48.0,0.0,96.0,2.0,65.0,2.0,1.0,-1.0,0.0,2.0,130.0,4.0,2.0,-2.0,0.0,4.0,130.0,65.0,-65.0,0.0,130.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
